0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 1
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 2, 1
0, 1, 0, 28, 4
0, 3, 9, 55, 2
5, 10, 4, 31, 46
6, 18, 19, 8, 26
24, 35, 28, 4, 10
39, 50, 30, 2, 5
53, 66, 15, 0, 3
63, 77, 5, 0, 1
55, 58, 2, 0, 1
25, 20, 0, 0, 0
11, 10, 0, 0, 0
4, 4, 0, 0, 0
1, 1, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 1
0, 1, 0, 0, 1
0, 1, 0, 10, 2
0, 1, 5, 53, 6
1, 4, 1, 55, 12
6, 6, 17, 14, 50
6, 27, 34, 9, 25
21, 46, 40, 3, 10
37, 66, 40, 1, 5
48, 80, 13, 0, 3
55, 85, 5, 0, 1
44, 60, 2, 0, 1
11, 17, 0, 0, 0
8, 9, 0, 0, 0
4, 4, 0, 0, 0
1, 1, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 1, 0, 0, 1
0, 1, 0, 11, 3
0, 2, 7, 55, 7
3, 6, 1, 46, 24
11, 14, 14, 9, 21
24, 35, 31, 4, 12
42, 53, 35, 2, 6
55, 69, 28, 1, 3
69, 85, 9, 0, 2
66, 73, 3, 0, 1
44, 35, 0, 0, 1
6, 4, 0, 0, 0
8, 6, 0, 0, 0
3, 3, 0, 0, 0
1, 1, 0, 0, 0
0, 1, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 1
0, 0, 0, 0, 1
0, 0, 0, 0, 1
0, 0, 0, 0, 1
0, 0, 0, 0, 1
0, 0, 0, 0, 1
0, 0, 0, 0, 1
0, 0, 0, 0, 1
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 1
0, 0, 0, 0, 1
0, 1, 0, 0, 1
0, 1, 0, 0, 1
0, 1, 0, 5, 2
0, 2, 3, 42, 6
1, 4, 11, 53, 8
7, 3, 6, 11, 37
10, 23, 21, 7, 17
27, 39, 27, 3, 9
42, 53, 27, 1, 5
55, 69, 8, 0, 3
63, 73, 5, 0, 2
55, 55, 2, 0, 1
26, 17, 1, 0, 1
11, 11, 0, 0, 0
5, 5, 0, 0, 0
2, 2, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 1
0, 0, 0, 0, 1
0, 0, 0, 0, 1
0, 0, 0, 0, 1
0, 0, 0, 0, 1
0, 0, 0, 0, 1
0, 0, 0, 0, 1
0, 0, 0, 0, 1
0, 0, 0, 0, 1
0, 0, 0, 0, 1
0, 0, 0, 0, 1
0, 0, 0, 0, 1
0, 0, 0, 0, 1
0, 0, 0, 0, 1
0, 0, 0, 0, 1
0, 0, 0, 0, 1
0, 0, 0, 0, 0
0, 0, 0, 0, 1
0, 1, 0, 6, 2
0, 1, 6, 44, 5
2, 6, 3, 53, 11
10, 5, 19, 14, 28
17, 26, 35, 8, 12
34, 42, 39, 3, 8
46, 60, 34, 1, 4
53, 73, 12, 0, 2
50, 69, 3, 0, 1
32, 31, 1, 0, 1
1, 4, 0, 0, 0
7, 7, 0, 0, 0
3, 3, 0, 0, 0
1, 1, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 1
0, 0, 0, 0, 1
0, 0, 0, 0, 1
0, 0, 0, 0, 1
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 1
0, 0, 0, 0, 1
0, 0, 0, 0, 1
0, 0, 0, 0, 1
0, 0, 0, 0, 1
0, 0, 0, 0, 1
0, 0, 0, 0, 1
0, 0, 0, 0, 0
0, 0, 0, 1, 1
0, 1, 0, 8, 3
0, 1, 7, 42, 8
3, 7, 12, 21, 27
12, 13, 14, 5, 13
19, 31, 30, 3, 11
35, 48, 34, 2, 6
50, 63, 28, 1, 3
60, 80, 10, 0, 2
60, 77, 3, 0, 1
40, 42, 1, 0, 1
6, 10, 0, 0, 0
8, 8, 0, 0, 0
3, 3, 0, 0, 0
1, 1, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 1
0, 0, 0, 0, 0
0, 0, 0, 0, 1
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 1, 1
0, 1, 0, 31, 4
0, 3, 9, 69, 10
4, 9, 6, 48, 73
3, 15, 26, 2, 58
22, 31, 35, 6, 12
37, 50, 37, 3, 8
48, 66, 28, 1, 4
53, 80, 8, 0, 2
48, 69, 2, 0, 1
20, 31, 1, 0, 1
9, 12, 0, 0, 0
4, 5, 0, 0, 0
1, 1, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 0
0, 0, 0, 0, 1
0, 0, 0, 0, 1
0, 0, 0, 0, 1
0, 0, 0, 0, 1
